  Το παιχνίδι δεν παραδόθηκε ποτέ.  Εξόφλησηκε αμέσως το πλήρες ποσό.  Δεν έχουν επιστρέψει τα χρήματα στο λογαριασμό μου με τη δικαιολογία ότι έχουν 30 ημέρες δικαίωμα !! Απαράδεκτο    ,Negative
  Καμία υποστήριξη μετά την αγορά σε προβληματικό προϊόν   tablet με προβλημα σε καρτα δικτυου.άργησα να αξιολογήσω διότι το κατάστημα χρονοτριβησε για πολύ μεγάλο διάστημα.Το tablet εσταλεί δυο φορές  και μου το απέστειλαν εξίσου δυο φορές ως είχε  με προβλημα.Ακόμη περιμένω τηλεφώνημα τους οσον αφορα το πρόβλημα μου.Σημειώστε ότι στα τόσα χρόνια που κάνω αξιολογήσεις είναι η πρώτη αρνητική.     ,Negative
  Εκανα ηλεκτρονικη παραγγελια ενα προιον 27-11-18.Στις 29-11-18 προσπαθησα να επικοινωνησω τηλεφωνικως για να μαθω ποτε περιπου υπολογιζουν να την παραλαβω αλλα ματαια καθως μου ελεγαν λογω φορτου εργασιας ολες οι γραμμες ειναι κατειλημμενες και για την καλυτερη εξυπηρετηση να τους στειλω email.Η απαντηση τους ηρθε μετα απο 3 μερες λεγοντας μου οτι θα ενημερωθω ετσι απλα!!Προσπαθω να τους βρω παλι στο τηλεφωνο αλλα τα ιδια ουτε φωνη ουτε ακροαση.Μιλαω στο live chat και τους λεω την απορια μου αλλα κυριως και τα παραπονα μου ρωταω ποτε περιπου θα ερθει το προιον?δεν εχω καμια ενημερωση..!μου απαντησαν θα σας ενημερωσουμε.Απαράδεκτη!8-12-18 υστερα απο πολλες και καθημερινες προσπαθειες τους βρισκω στο τηλεφωνο.Τους ρωταω τι γινετε ρε παιδια με την παραγγελια?Μισο λεπτο κυριε να το δοθμε...!Το αποκορυφωμα η απαντηση...δεν υπαρχει διαθεσιμο θα θελατε να δουμε κατι αλλο με αυτα τα χρηματα?Εκει εμεινα κοκκαλο.Δεν πρόκειται να ξαναπαραγγείλω από τα Media Markt!     ,Negative
  Το προιόν που παρέλαβα (ενα power bank) ήταν εμφανώς μεταχειρισμένο και όχι καινούργιο.   Τρεις εργάσιμες  δύο email και δύο τηλέφωνα μετα  όχι μόνο δεν μου έχουν αντικαταστήσει το προιόν  αλλά δεν έχουν καν απαντήσει.   Ενημερωτικά: στην συσκευασία υπήρχαν σημάδια ανοίγματος  ενώ η εσωτερική  πλαστική θήκη του ήταν <strong>σπασμένη</strong>. Επίσης το power bank ηταν σκονισμένο και αποφορτισμένο πλήρως (διαφημίζεται ως ετοιμο για χρήση)     ,Negative
  εκανα απο το site 20 του μηνα   και πραγματοποιησα μεταφορα χρηματων στην τραπεζα ακριβως την ιδια ημερα στελνοντας φυσικα τα αποδεικτικα της μεταφορας.  καθημερινα καλουσα στο τηλ για ενημερωση για την παραγγελια μου και δεν πηρα ποτε καμια εγκυρη απαντηση χανοτας και τουλαχιστον 2 ωρες τη φορα στην αναμονη  φυσικα προχωρησα σε ακυρωση παραγγελιας αφου περιμενα 8 ολοκληρες ημερες.  πρωτη φορα ασχολουμαι τοσες μερες με ενα πιστολακι!  πραγματικα απαραδεκτο!     ,Negative
"  Έκανα μία παραγγελία για ακουστικά κεφαλής Sony στις 21/11/2018 το βράδυ και επέλεξα παραλαβή από το κατάστημα Αμαρουσίου επειδή ήταν σε απόθεμα και έλεγε ότι η παραλαβή θα είναι σε 2 ώρες. Φυσικά το καταστήμα ήταν κλειστό εκείνη την ώρα οπότε θα ήταν έτοιμο την επόμενη μέρα.  Μου ήρθε το πρώτο email που έλεγε ότι η παραγγελία μου ήταν καταχωρημένη  και οτι θα παραλαμβανα ένα δευτερο όταν θα ήταν ετοιμη να την πάρω. Πήγα την επόμενη μέρα το πρωί (22/11) και ρώτησα στην υποδοχή μήπως τυχον την είχαν έτοιμη. Εκει με ενημερώσαν το τελικά δεν ήταν διαθέσιμο και το παραγγείλαν  οπότε έφυγα... Ως το απόγευμα δεν πήρα κάποια ενημέρωση  οπότε δοκίμασα να πάρω τηλέφωνο στο κάταστημα  αλλά δυστυχώς δεν απαντούσαν. Πήγα πάλι από το καταστημα και τους παραπονέθηκα ότι ακόμα δεν έχω ενημέρωση για την παραγγελία  την οποία υποτίθεται ότι θα παραλάμβανα ""σε 2 ώρες"". Με ενημέρωσαν ότι μπορούσα να πάρω ένα δείγμα που είχαν ή να περιμένω ώς Δευτέρα-Τρίτη που θα ερχόταν ή να ακυρώσω την παραγγελία. Επέλεξα δυστυχώς να ακυρώσω την παραγγελία.     ",Negative
  Παραγγελία κινητού τηλεφώνου (Samsung galaxy a6) στις 06/11 το οποίο εμφανίζονταν ως άμεσα διαθέσιμο. Καμία ενημέρωση  καμία επικοινωνία παρά μόνο 11 ημέρες αργότερα στις 17/11 ημέρα Σάββατο στις 3μμ (!!!) πως επιτέλους έφθασε στο κατάστημα επιλογής μου προκειμένου να το παραλάβω. Απόγευμα Δευτέρας  την αμέσως επόμενη εργάσιμη δηλαδή  θα πήγαινα μετά την δουλειά μου για την παραλαβή αλλά εντελώς αναίτια ακυρώθηκε το μεσημέρι από το κατάστημα.   Επικοινώνησα με τα κεντρικά να δω τι γινεται  δήλωναν ανηξεροι και με συνενδεσαν με το κατάστημα επιλογής μου. Δήλωσαν και εκείνοι ανηξεροι και με προετρεψαν να μιλησω με τα κεντρικά. Μπαλάκι με λίγα λόγια. Τους δήλωσα να εξετάσουν τι γίνεται και να με ειδοποιησουν πότε εντέλει θα παραλάβω το κινητό και αυτοί ούτε φωνή ούτε ακρόαση.   Πολύ κακή εμπειρία  τίποτα αλλο.     ,Negative
  13-7-16 παραγγελεια που αναφέρει παράδοση μεσα σε μια μερα και σημερα 15-7-16 ακομα τιποτα.     ,Negative
  Αγόρασα ένα σκουπάκι united vc-8129.Το συγκεκριμένο σκουπάκι ειναι  8 4V και όχι 14 4V(όπως αναγράφει στην ιστιοσελίδα του καταστήματος). Ακομα και στο κατάστημα  ισχυρίζονταν οτι το σκουπακι στα  14 4V δεν το εχουν και θα το παραγγείλουν. Αφου το πληρώσαμε και το παραγγείλαμε μας ήρθε το UNITED VC- 8129 8 4V(αυτό που ήταν ήδη ετοιμοπαραδοτο στο καταστημα) . Τηλεφωνησαμε στο κατάστημα μας εξήγησαν οτι δεν υπαρχει σκουπακι στα 14 4v και οτι είναι τυπογραφικό λαθος  θα το διορθώσουν και αμα θέλουμε να το επιστρέψουμε και να μας δώσουν μια δωροεπιταγή  δηλαδη χωρις επιστροφη χρημάτων. (Μετά απο δεκα μέρες στο side του καταστήματος το σκουπάκι είναι ακόμα 14 4V)     ,Negative
  Προσπαθησα να αγορασω μια φωτογραφικη olympus tg870. Για αγορα ONLINE εμφανιζε οτι ηταν σε διαθεσιμοτητα. Χρεωθηκα το ποσο  και με ρωτησε που ηθελα να παραδωθει το προιον. Ειχε 3 επιλογες. Η τριτη ηταν να το παραλαβω σε καταστημα τους της επιλογης μου. Επελεξα αυτην την επιλογη. Μολις τερματιστηκε η αγορα  εγραψε οτι το προιον δεν ηταν σε διαθεσιμοτητα στα καταστηματα και οτι θα επρεπε να περιμενω ενα αγνωστο χρονικο διαστημα για να το παραλαβω απο το καταστημα. Επικοινωνησα με το τηλεφωνικο κεντρο και μου ηταν οτι αφου επελεξα καταστημα  δεν μπορουσα να κανω τιποτα. Τους ζητησα να αλλαξει ο τοπος παραδωσης του προιοντος που ειχα ηδη αγορασει και χρεωθει  αλλα μου ανακοινωσαν οτι δεν γινοταν. Οτι θα επρεπε να ακυρωσω την αγορα  και να κανω νεα  αν βεβαια υπηρχε διαθεσιμοτητα. Επισης μου ανακοιονωθηκε οτι δεν υπηρχε συνεργασια της online αποθηκης με τα καταστηματα. Μετα απο προσπαθεια μου ανακοοινωθηκε οτι θα εκαναν μια προσπαθεια  θα εκριναν και θα μου ανακοινωναν ΑΝ μπορουσαν κατ εξαιρεην  να κανουν την αλλαγη της διευθυνσης παραδωσης  την επομενη μερα. Λιγη ωρα αργοτερα  εκρινα και αποφασισα οτι δεν θελω να εχω επαφη με την ελ λογω εταιρεια  και τους ζητησα να ακυρωσουν την αγορα.   Και ολα αυτα.. γιατι σε επιλογη της online  αγορας με διαθεσιμοτητα  εμπλεξα με ισως και οταν κατ εξαιρεση...     ,Negative
  Καλησπέρα αγόρασα το Logitech g910 και το hyperx cloud 2  μια χαρα ήρθε σχετικά γρηγορα γιατι με ενήμερωσαν  οτι θα αργήσει λίγο επειδη δεν υπαρχει στο κατάστημα και πρέπει να γίνει προπαραγγελία τελος πάντων  ανοίγω το κουτί και βλεπω οτι το πληκτρολόγιο ειναι διαφορετικό  λεεω ενταξει   Θα παρω τηλεφωνώ να ρωτήσω τι πρέπει να γίνει παίρνω τηλεφωνώ αναφέρω το πρόβλημα με απαντάνε οτι σε λίγο θα σας ενημερώσουμε  ωραια . Περνάνε 5 ωρες κανεις ξαναπαίρνω τηλεφωνώ ξανά αναφέρω το πρόβλημα με λενε σε λίγο  θα σε ενημερώσουμε  ρωτάω ποτε θα μπορέσουν να με απαντήσουν με λενε εντός της μέρας ειμαστε μεχρι της 10 ανοιχτά  θα σας παρουμε τηλεφωνώ αλλα κανεις δεν πηρε τηλεφωνώ παίρνω  την επόμενη μερα  και ξανά η ιδια απάντηση  ακομα περιμένω ....     ,Negative
"  Αγόρασα ένα πλήρως εντοιχιζόμενο πλυντήριο πιάτων PITSOS DRV4313 με το πακέτο εγκαταστασης ""UNIVERSAL Εντοιχιζόμενη εγκατάσταση λευκών συσκευών"".  Το πλυντήριο παραδόθηκε σωστά αλλά όταν έγινε η εγκατάσταση  ο τεχνικός αρνήθηκε να τοποθετήσει το ξύλινο πορτάκι στο πλυντήριο λέγοντας ότι είναι δουλεια ξυλουργού.  Τώρα θα αναγκαστώ να πληρώσω και άλλη εγκατασταση για να βάλω την πόρτα!!!!  Τους εξήγησα ότι η εγκατάσταση αφορά εντοιχιζόμενη συσκευή διαφορετικά το τοποθετούσα και μόνος μου!!!!  Απαράδεκτοι.  Δεν σκοπεύω να ξαναγοράσω από τα Mediamarkt.     ",Negative
"  Αγόρασα πλυντήριο πιάτων της Siemens. Ο υπάλληλος στο κατάστημα ήταν πολύ εξυπηρετικός και γνώριζε άριστα το αντικείμενο. Κατά τη διάρκεια της ενημέρωσης  μας είπαν ότι υπάρχει δυνατότητα αναλυτικής επίδειξης  εγκατάστασης με γραπτή εγγύηση καλής λειτουργίας  κτλ  κι ότι όλα αυτά θα γίνονταν την ίδια μέρα (την ημέρα παραλαβής). Αντί αυτών η παράδοση έγινε μία ημέρα Χ και η εγκατάσταση έγινε μετά από τηλεφωνική συνεννόηση με τον εγκαταστάτη ο οποίος μάλλον δεν έχει μόνιμη σχέση με την εταιρεία. Αυτό ήταν πρόβλημα για μας και το είχαμε ρωτήσει συγκεκριμένα λόγω 2 πολύ μικρών παιδιών  που δεν θα μπορούσαν να αφεθούν στην τύχη τους για πολλή ώρα. Την ημέρα εκείνη είχα κανονίσει να μην λείπω  αλλά τελικά τσάμπα το κανόνισα γιατί απλώς παρέλαβα το πλυντήριο (που δεν θα ήταν πρόβλημα αφού δεν είναι χρονοβόρα διαδικασία)...   Ας είναι... ο εγκαστάτης ήρθε άλλη μέρα  όπου ήταν στο σπίτι μόνο η γυναίκα μου με τα παιδιά. Η εγκατάσταση ήταν προβληματική καθώς ο υπάλληλος δεν είχε τοποθετήσει την ασφάλεια πόρτας και την τοποθέτησε (με χίλια ζόρια  ""τώρα πρέπει να τα ξηλώσω όλα..."") μόλις έγινε αντιληπτό από τη γυναίκα μου. Αφού το έκανε κι αυτό  πήγε να φύγει. Τότε η γυναίκα μου ρώτησε ""δεν θα γίνει δοκιμαστική πλύση και επίδειξη όπως μας είπαν;"" κι αφού αναστέναξε (ο υπάλληλος) ήρθε να βάλει τη δοκιμή. Τότε άρχισαν να τρέχουν νερά από 'δω κι από 'κει. Το διόρθωσε (επιτυχώς αυτή τη φορά!) κι έβαλε τη δοκιμαστική πλύση. Η επίδειξη δεν ήταν δυνατόν να γίνει αφού ο υπάλληλος ήξερε μόνο το start/stop. Δεν είχε ιδέα για τις άλλες λειτουργίες...   Η εταιρεία ενημερώθηκε τηλεφωνικά από εμένα για τα προβλήματα και μου είπαν ότι το συγκεκριμένο υποκατάστημα χρησιμοποιεί εξωτερικό τεχνικό και δεν μπορούν να κάνουν κάτι  αλλά μόνο να τους πω τα προβλήματα και να με καλέσουν από το ίδιο το κατάστημα. Όσο κάλεσαν εσάς που το διαβάζετε  τόσο κάλεσαν κι εμένα. Το συμπέρασμα είναι ότι τα επιπλέον χρήματα  που κόστισε η ""επίδειξη"" πήγαν άσκοπα και η εταιρεία δεν έδειξε το παραμικρό - έστω τυπικό - ενδιαφέρον.   Αυτή ήταν και η τελευταία αγορά από εκεί... Τα 2 αστέρια πάνε μόνο στο γεγονός ότι ο συγκεκριμένος υπάλληλος ήταν πολύ καλά ενημερωμένος. Δεν είναι η όποια ατυχία (που συμβαίνει κάποιες φορές κι εξαρτάται κι από τον υπάλληλο)  αλλά η πλήρης αδιαφορία  που κάνει τη διαφορά.     ",Negative
  Αγόρασα από το ηλεκτρονικό κατάστημα μια ζυγαριά κουζίνας Bella Cucina στις 03/05/2016  η οποία φαινόταν διαθέσιμη στο ηλεκτρονικό κατάστημα. Την επόμενη ημέρα έλαβα e-mail ότι η παραγγελία ήταν διαθέσιμη στο σημείο παραλαβής που είχα ορίσει (Κατάστημα Αγίου Ιωάννη - Ρέντη). Κατά την επίσκεψή μου στο κατάστημα και μετά από 15 λεπτά αναμονής ώστε να βρουν τι είχε γίνει ενημερώθηκα πως με είχαν ειδοποιήσει από λάθος τους και ότι το προϊόν όχι μόνο δεν ήταν εκεί διαθέσιμο αλλά γενικά δεν υπήρχε διαθέσιμο πουθενά. Ζήτησα τον υπεύθυνο και μετά από άλλα 15 λεπτά αναμονής δεν ήρθε καν γιατί μου είπαν πως είχε δουλειά και στη συνέχεια μετά από ένα σύνολο 30 λεπτών αναμονής με ενημέρωσαν πως σαν λύση προτείνουν να μου τα στείλουν στην οικία μου με δωρεάν έξοδα αποστολής όταν θα το έχουν (με άγνωστη ημερομηνία διαθεσιμότητας και αποστολής).  Επίσης να σημειώσω πως από την πρώτη στιγμή της παραγγελίας είχα προπληρώσει και εξοφλήσει  το προϊόν μέσω πιστωτικής κάρτας (αφού είναι και ο μόνος τρόπος για να παραλάβει κανείς ένα αντικείμενο που έχει παραγγείλει από το eshop μέσω του καταστήματος. Ένα ακόμη πρωτάκουστο πράγμα. Δεν γνωρίζω κανένα άλλο ηλεκτρονικό κατάστημα που εάν επιλέξεις να παραλάβεις από το κατάστημα θα πρέπει να έχεις εξοφλήσει εκ των προτέρων το προϊόν).  Λόγω της γραφειοκρατίας και του χρόνου αναμονής που θα έπαιρνε ώστε να ακυρωθεί η αγορά από την πιστωτική τελικά δέχτηκα σαν λύση την αποστολή της παραγγελίας στην οικία μου. Φυσικά ακόμη δεν έχω καμία ενημέρωση.  Δεν θα ξαναπροτιμήσω το συγκεκριμένο κατάστημα καθώς η αξιοπιστία του και ο τρόπος αντιμετώπισης ενός πελάτη δεν είναι σωστός  ειδικά στη σημερινή εποχή που υπάρχουν πολλές και αξιόλογες εναλλακτικές επιλογές. Ακόμη και η λύση που μου προτείνανε ήταν μετά από μισή ώρα αναμονής και αφού τους έδειξα πως δεν είχα καμία διάθεση να αποχωρήσω έτσι.     ,Negative
  Παρήγγειλα ένα πλυντήριο SAMSUNG WF70F5E0W2W στις 17/04/2016 το οποίο δεν ήταν ετοιμοπαράδοτο   οπότε ήμασταν σε αναμονή.Κάποια στιγμή στις 25/04/2016 (Μ.Δευτέρα)με κάλεσαν από την εταιρεία να μου πουν ότι το προϊόν που είχα παραγγείλει ήταν έτοιμο προς αποστολή στην μεταφορική   την ίδια μέρα δηλαδή στις 25/04/2016 και στην ερώτησή μου πότε θα το παραλάβω μου απάντησαν έως τις 27/04/2016 (Μ.Τετάρτη) ....   Τελικά το τηλέφωνό μου χτύπησε στις 10:07 π.μ στις 30/04/2016 (Μ. Σάββατο ) για να μου το παραδώσουν .... το δελτίο αποστολής έγραφε δε   ότι μου παραδόθηκε στις 27/04/2016 και αναγκάστηκα να το υπογράψω διότι ήμαστε χωρίς πλυντήριο από τις 16/04/2016 και δεν είχα άλλα περιθώρια για καθυστερήσεις .     ,Negative
  Έκανα μια παραγγελία 9/3  2 σταθερά τηλεφώνα και μια ηλεκτρική κουβέρτα (τα προϊόντα ήταν διαθέσιμα εντός μιας ημέρας). Η παράδοση έγινε στις  15/3. Ζήτησα με σχετικό εμαιλ να υπάρξει μια κλίση πριν την παράδοση πράγμα που δεν έγινε. Κάλεσα εγώ την Μedia markt (3 φορες) για να ρωτήσω πότε θα τα παραλάβω και οι απαντήσεις ήταν του στιλ μέχρι το απόγευμα θα τα έχετε  ή μόλις στείλαμε επείγον μήνυμα στην εταιρία μεταφορών και άλλα τέτοια. Προσωπικά τα προϊόντα δεν τα χρειαζόμουν άμεσα. Νεύριασα όμως  γιατί αυτό δείχνει ασυνέπεια από μεριά του καταστήματος. Θα μπορούσε η παραγγελία μου να ήταν δώρο και να ήθελα η παράδοση να γίνει σε συγκεκριμένη ημερομηνία. Κρίμα γιατί είναι και μεγάλη εταιρία. Δεν με ενδιαφέρει αν η εταιρία μεταφορών είναι αργή στην παράδοση. Αυτό είναι θέμα της Media Markt.     ,Negative
  εχω παραγγειλει εδω και 3 βδομαδες θηκη για το κινητο και εχουν σαν κατασταση παραγελλιας υπο επεξεργασια και ποιος ξερει ποσο ακομα θα συνεχιστει αυτο.  το τραγικο της υποθεσης ειναι οτι δεν σου επιτρεπουν και ακυρωση της παραγγελιας απαραδεκτοι...  σιγουρα η τελευταια μου αγορα απο την media market     ,Negative
  (22-03-16 00:56) Παραγγελια μεσω internet για μια προσφορα συστηματος σιδερωματος απο τις βραδυνες ευκαιριες με επιλογη πληρωμης σε τραπεζα. Αφου ειχα την επιβεβαιωση με το EMAIL βρεθηκα στο καταστημα σημερα το πρωι (Τρίτη 22-03-16) για να δω απο κοντα τα χαρακτηριστικα της συσκευης  ειδικα το μεγεθος το οποιο δεν αναφεροταν πουθενα. Ρωτωντας την υπαλληλο αν μπορω να το αγορασω και να το πληρωσω μετρητοις γιατι δεν εχω παει ακομα στην τραπεζα για καταθεση  εκεινη μου απαντησε θετικα και αφου τυπωσε το χαρτι της παραγγελιας μου εδωσε και το κουτι με την συσκευη και με εστειλε να παω στην ρεσεψιον για να πληρωσω...Στην ρεσεψιον ομως αρνηθηκαν την πληρωμη μετρητοις και επεμεναν να παω να κανω καταθεση σε τραπεζα για να το παρω παρασκευη...!!απογοητευμενος οπως ημουν σηκωθηκα και εφυγα χωρις να πω κουβεντα...εν ετη 2016 τους παρακαλας να πληρωσεις στο χερι (119 ευρω εκανε η συσκευη) και να μην το δεχονται...!!θεωρω απαραδεκτη την πολιτικη του ΜΜ οσον αφορα τις αγορες και ακομα χειροτερα την ασυνεννοησια μεταξυ των υπαλληλων..     ,Negative
  Παρήγγειλα ένα στεγνωτήριο siemens στις 13/3/2016 σε απόθεμα και παράδοση σε μία ημέρα.  Σήμερα 18/3/2016 ημέρα Παρασκευή  δεν έχω παραλάβει ακόμα. Μου ανέφεραν για ένα τεχνικό πρόβλημα  αλλά υπήρξαν διαβεβαιώσεις από τους ευγενέστατους υπαλλήλους για  παραλαβή για την Πέμπτη και αφού δεν έγινε  μετά 100 %  για την Παρασκευή όπου πάλι δεν έγινε. Είναι κρίμα για ένα τέτοιο κατάστημα να δείχνει τέτοια άσχημη εικόνα και να μην σέβεται τους πελάτες του. Να σημειώσω ότι ποτέ κανείς δεν με κάλεσε από το κατάστημα  για να με ενημερώσει για οποιαδήποτε καθυστέρηση η εξέλιξη της παραγγελίας μου  παρά μόνο διαβεβαιώσεις ότι θα με ενημερώσουν μέχρι το τέλος της ημέρας. Σε καινούργια κλήση μου το Σάββατο 19/3 μου ανέφεραν για σίγουρη παράδοση την Δευτέρα 21/3.     ,Negative
  Στις 10/03 αγόρασα ένα παιχνίδι lego   στο οποίο αναφερόταν πως είναι άμμεσα διαθέσιμο.  Έπειτα από 8 ημέρες και 3 τηλέφωνα από μέρους μου για να με ενημερώσουν σχετικά μ'αυτήν(κάθε φορά μου λέγανε αόριστες δικαιολογίες)  ακύρωσα την παραγγελία.     ,Negative
  Παρήγγειλα τη Δευτέρα 14/3 ένα κινητό το οποίο ήταν άμεσα διαθέσιμο και θα ερχόταν το πολύ σε 3 εργάσιμες!Μετά από πολλά τηλέφωνα την 4η μέρα χωρίς να έχω λάβει μέηλ για τη μεταφορική εταιρία επικοινώνησα ξανά με τη media markt για να πουν τι γίνεται με την αποστολή.Η μεταφορική μου είπε ότι η Media Markt έστειλε την παραγγελία το βράδυ της 17/3 και ότι θα φτάσει σε μένα τη Δευτέρα!Πήρα και ακύρωσα την παραγγελία!Καλύτερα 3-4 ευρώ παραπάνω για πιο γρήγορη και καλή εξυπηρέτηση!Δεν θα ξαναπάρω τίποτα από κει!!    ,Negative
  παρηγγειλα ενα πιστολακι μαλλιων remington d5220 pro-air turbo dryer με ενδειξη αμεσα διαθεσιμο παραδοση σε μια ημερα  δεν ηταν στη φθηνοτερη τιμη και ειχε μεταφορικα αλλα το προτιμησα σαν καταστημα λογω του 'ονοματος' του. 5 ημερες μετα καμια επικοινωνια για το προιον παρολο που απεστειλα μειλ και στην ιστοσελιδα η κατασταση παραγγελιας στασιμη.     ,Negative
  Εχω παραγγειλει απο 29/2 μια κουρευτικη με αμεση διαθεσημοτητα με τραπεζικη καταθεση ηλεκτρονικα.Μετα απο τηλεφωνικη επικοινωνια μου ειπαν οτι χρειαζεται 2 μερες για να φανει η καταθεση στο συστημα μετα απο της δυο μερες μου ειπαν αν μπορω να τους στειλω το καταθετηριο στο email τους το εκανα.Για να μην σας κουραζω μετα απο πολλα τηλεφωνα η παραγγελια ακομα εκκρεμεί!!!     ,Negative
  Αγορασα εναν εκτυπωτη ο οποιος ηρθε με καποια λογικη καθυστερηση καθως δεν υπηρχε διαθεσιμοτητα. Η αγορα εγινε με αντικαταβολη. Το προιον ηταν σε πολυ καλη κατασταση. Ομως αναγραφοταν στο προιον δωροκουπονι το οποιο δεν υπηρχε στη συσκευασια!!!  Το δωροκουπονι δεν ηρθε ποτε παρα τη συνεχη επικοινωνια με το καταστημα!     ,Negative
  Όταν παρήγγειλα  το προϊόν ήταν εν γνώσει μου προσωρινά μη διαθέσιμο.  Με πήραν μερικές ημέρες μετά να μου πουν πότε θα είναι διαθέσιμο και μέχρι στιγμής όλα έβαιναν καλώς. Αφού πέρασαν οι μέρες και το προϊόν ήταν πλέον διαθέσιμο και στο site  μίλησα μαζί τους στο τηλέφωνο 3 φορές όπου κάθε μια μου έλεγαν και κάτι διαφορετικό. Τις 2 πρώτες ότι το προϊόν είναι προς παράδοση (διαφορετικές ημέρες κάθε φορά) και την τελευταία ότι δεν έχουν ιδέα τι γίνεται με την παραγγελία μου  οπότε και την ακύρωσα.     ,Negative
"  Στις 30/1/2016 το μεσημερι παραγγειλα για το γραφειο μου  1 τεμ Canon i-Sensys MF211 πολυμηχανημα με τιμη 99€  στα στοιχεια της εταιρειας μου (καταστημα λιανικης)  προκειμενου να μου σταλει με τιμολογιο.  Μου ηρθε αμεσα ενημερωτικο email που ελεγε πως το προϊον ειναι διαθεσιμο και θα μου αποσταλει σε σε 1 μερα.  Στις 3/2/2016 και αφου δεν ειχα καμμιά ενημερωση  καλεσα εγω  και μου ειπαν οτι τότε  θα προχωρουσαν την παραγγελια μου.  Την μεθεπομενη μου ηρθε το μηχανημα  με απόδειξη λιανικής αντι για τιμολόγιο.  Τους παιρνω ξανα τηλεφωνο  τους λεω οτι ειχα ζητησει τιμολογιο  και μου απολογουνται για το λαθος  λεγοντας οτι θα στειλουν courier να παρει την αποδειξη για ακυρωση  και εκδοση του σωστου παραστατικου (τιμολογιο) και θα μου το στειλουν πισω ξανα με την courier.  Τελικα  αφου ο courier πηρε την αποδειξη (με voucher που εχω στα χερια μου)   περιμενα την απαντηση τους.  Σημερα 10/2/2016 με πηραν τηλεφωνο και μου ειπαν : "" Η Media Markt απευθυνεται σε τελικους καταναλωτες. Επειδη εσεις εχετε καταστημα  υποψιαζομαστε πως μπορει να το θελετε για μεταπωληση  κι γι αυτο το λογο  δεν σας κοβουμε τιμολογιο""  Σημερα 11/2/2016  το καταστημα μου επεστρεψε την αποδειξη λιανικης.  Τα συμπερασματα δικα σας.     ",Negative
"  Παρήγγειλα ένα κουζινάκι United στις 4/2/2016. Στην ιστοσελίδα λέει ""παράδοση σε 1 μέρα"". Όταν μίλησα με εκπρόσωπος  επιβεβαίωσε ότι θα γίνει παράδοση στο σπίτι μου σήμερα 5/2/2015. Έχασα όλη την ημέρα στο σπίτι και η παράδοση δεν έγινε.     ",Negative
  παρηγγειλα μια καφετιερα και μαζι με αυτην και τρια κουτια καψουλες.Η παραγγελια (25/1)ενω στα προιοντα εγραφε διαθεσιμα εφτασε στα χερια μου 1.5 εβδομαδα αργοτερα και στα παραστατικα παραλαβης γραφει 27/1 και 26/1.Οταν την παρελαβα πληρωσα ολο το ποσο 48 93 ενω μου παρεδωσαν μονο την καφετιερα(29 00)!!επικοινωνησα μαζι τους πολλες φορες και η μεταφορικη αποποιηθηκε τις ευθυνες της λεγοντας πως ειχα παραλαβει 1 μονο δεμα!η απαντηση της εταιρειας 6/2 μετα απο τηλεφωνηματα μου ηταν πως το θεμα εχει διευθετηθει αλλα δεν γνωριζουν το λογο που ακομη δεν μου εχουν παραδοθει!!λυπαμαι παρα πολυ αλλα δεν προκειται φυσικα να ξαναπαραγγειλω !     ,Negative
  παρήγγειλα ενα ποντίκι (m235 ετοιμοπαράδοτο) που ενώ δεν ήταν το πιο φθηνό στη λίστα του skroutz  επέλξα το εν λόγω κατάστημα για καλύτερη κάλυψη και για το 1 ημέρα αποστολή της παραγγελίας μου.  Αντίθετα απο αυτό που αναγράφουν παντού  2η μέρα και η παραγγελία μου βρίσκεται ακόμη σε ενημέρωση αποθήκης! απαράδεκτο για μεγάλη αλυσίδα. τους έχω ήδη στείλει email και δυστυχώς έχω ήδη πληρώσει τη παραγγελία.   Μεγάλη απογοήτευση το e-shop τους.  Σάββατο 30/01 βράδι το παρήγγειλα με εξόφληση τραπεζική κατάθεση (απο ΕΤΕ σε ΕΤΕ) και την ίδια στιγμή τους απέστειλα και το αποδεικτικό. Τελικώς παρέλαβα Πέμπτη 04/02! Αυτά για το 1 ημέρα αποστολή!     ,Negative
