2022-11-17 15:07:32+00:00,periptosi_,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΜΕΡΑ25,ως νεολαία μέρα25 ενώνουμε τη φωνή μας με εκείνη οπαδών ακτιβιστών συλλογικοτήτων και οργανώσεων από όλο τον κόσμο,Positive
2022-11-17 15:07:32+00:00,ANASTASIASOURDI,Ελλάς,Δημοτική Ενότητα Πεύκης,Περιφέρεια Αττικής,ΠΑΣΟΚ,εγω έχω αποφασίσει θα ψηφισω πασόκ,Neutral
2022-11-17 15:07:32+00:00,misirlou42,Ελλάς,Δημοτική Ενότητα Θεσαλονίκης,Περιφέρεια Κεντρικής Μακεδονίας,ΠΑΣΟΚ,συμμετείχε στις διαπραγματεύσεις για την ενεργοποίηση του επιπλέον η εν λόγω αξιωματικός,Neutral
2022-11-17 15:07:32+00:00,rolistas320,Ελλάς,Δημοτική Ενότητα Χολαργού,Περιφέρεια Αττικής,ΠΑΣΟΚ,το πασόκ κίνημα αλλαγής τιμά τη διεθνή ημέρα τρανς μνήμης για όλα τα άτομα που έχουν υποστεί βία και έχουν χάσει τη ζωή τους στη βάση της ταυτότητας και έκφρασης φύλου τους,Positive
2022-11-17 15:07:32+00:00,KorinthosNews17,Ελλάς,Δημοτική Ενότητα Κορινθίων,Περιφέρεια Πελοποννήσου,ΠΑΣΟΚ,ο πρόεδρος του πασόκ κιναλ νίκος ανέα δημοκρατίαρουλάκης στην έκθεση expo πελοπόννησος,Neutral
2022-11-17 15:07:32+00:00,Stams13,Ελλάς,Δημοτική Ενότητα Χολαργού,Περιφέρεια Αττικής,ΠΑΣΟΚ,"σε ένα χρόνο εκτός μνημονίων ο σύριζα έβαλε 30 δις καβάτζα, σε σαράντα χρόνια η νέα δημοκρατία, πασόκ άφησαν 300 δις χρέος.",Neutral
2022-11-17 15:07:32+00:00,penny_rage,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΠΑΣΟΚ,πακιστανοί σε ρόλο φιλάθλων της αργεντινής. είναι ξεκάθαρο ότι οι καταριανοί αντέγραψαν πασόκ και σύριζα‼️,Negative
2022-11-17 15:07:32+00:00,aΝΕΑ ΔΗΜΟΚΡΑΤΙΑrikos__,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΠΑΣΟΚ,ήρθαμε για να φέρουμε τον αέρα της αλλαγής όπως το πασόκ,Positive
2022-11-17 15:07:32+00:00,tokolitiri,Ελλάς,Δημοτική Ενότητα Χολαργού,Περιφέρεια Αττικής,ΠΑΣΟΚ,το πασόκ είναι εδώ ενωμένο δυνατό όχι που θα έλειπε ο μάρτης απ’ τη σαρακοστή.,Neutral
2022-11-17 15:07:32+00:00,alekacapital,Ελλάς,Δημοτική Ενότητα Χολαργού,Περιφέρεια Αττικής,ΠΑΣΟΚ,πολιτικά φυσικά ο πατέρας μου είχε να το λέει 30 χρόνια μετά ότι στην μεγάλη απεργία επί πασόκ πρώτη φορά είχε έρθει όλο χαρά σπίτι και λέει στη μάνα μου θα κάνεις απεργία ε και του απαντάει όχι θέλω να δώσω στη νέα κυβέρνηση μια ευκαιρία. τότε κατάλαβε αλλά ηταν αργά!!,Neutral
2022-11-17 15:07:32+00:00,kloniotis,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΠΑΣΟΚ,που είναι αυτό το πασόκ το παλιό το γνήσιο που έλεγε λεφτά υπάρχουν και έκλεβαν όλοι!,Negative
2022-11-17 15:07:32+00:00,kleoboulos,Ελλάς,Πειραιάς,Περιφέρεια Αττικής,ΠΑΣΟΚ,παιδια πολλες απο τις ιστορίες για το τι καναμε με πασόκ πχ αυτη που ντρεπόμασταν να παμε να ψωνίσουμε στις εκπτώσεις,Neutral
2022-11-17 15:07:32+00:00,typologies,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΠΑΣΟΚ,"ψηφίστηκε ο μηχανισμός ανάκτησης υπερεσόδων από τους προμηθευτές. υπέρ η νέα δημοκρατία, παρών το πασόκ, κατά ο σύριζα… μαλιστα",Neutral
2022-11-17 15:07:32+00:00,nbetoven,Ελλάς,Δημοτική Ενότητα Θεσαλονίκης,Περιφέρεια Κεντρικής Μακεδονίας,ΠΑΣΟΚ,"δισκέτες στους υπολογιστές που ήταν τεράστιοι, ουρές έξω από τους κινηματογράφους όταν έπαιζαν δημοφιλείς ταινίες και η διάχυτη αίσθηση αισιοδοξίας που υπήρχε στην ατμόσφαιρα γενικότερα.",Positive
2022-11-17 15:07:32+00:00,peristeraRa,Ελλάς,Χαλκίδα,Περιφέρεια Στερεάς Ελλάδος,ΠΑΣΟΚ,"καταρχάς δεν κράζω καμία νέα δημοκρατία, κράζω έναν διάσημο που βάρεσε κανόνι η προηγούμενη εταιρεία του",Negative
2022-11-17 15:07:32+00:00,AlexaΝΕΑ ΔΗΜΟΚΡΑΤΙΑrosZalas,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΠΑΣΟΚ,σε αυτό έχει ευθύνη το πασόκ που δεν παίρνει την υπόθεση των υποκλοπών όσο σοβαρά πρέπει. δεν μπορεί μόνο ο ανέα δημοκρατίαρουλάκης να ασχολείται με αυτό κι αυτός ελάχιστα γιατί ταυτόχρονα ασχολείται με ευρωβουλή και να την αφήνουν στα χέρια του σύριζα,Negative
2022-11-17 15:07:32+00:00,Sylvestra_Jsc,Ελλάς,Αποκεντρωμένη Διοίκηση Αττικής,Περιφέρεια Αττικής,ΠΑΣΟΚ,ντυμένος εισπράκτορας πίσω του ο κοτσακάς δεξί χέρι του άκη αποκλείεται να μην ήξερε,Neutral
2022-11-17 15:07:32+00:00,LSoid2PZiviVRAD,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΠΑΣΟΚ,πως μπορουν τα λοβερδακια και βενιζελακια του πασόκ να επιμείνουν στις κατηγορίες κατά του μητσοτάκη για την παρακολούθηση.,Negative
2022-11-17 15:07:32+00:00,takis_kala,Ελλάς,Δήμος Καλαμάτας,Περιφέρεια Πελοποννήσου,ΠΑΣΟΚ,με πασόκ θα το βλέπατε στην ερτ τσαμπέ!!,Positive
2022-11-17 15:07:32+00:00,rolistas320,Ελλάς,Δημοτική Ενότητα Χολαργού,Περιφέρεια Αττικής,ΠΑΣΟΚ,"η ισονομία δεν ισχύει μεταξύ μήλων και πορτοκαλιών, η νέα δημοκρατία μπορεί να συγκριθεί μόνο με άλλα κόμματα όπως πχ το πασόκ που άλλαξε αφμ και τα στελέχη του που υπέγραψαν για τον υπέρογκο δανεισμό του βρήκαν άφεση αμαρτιών στην ζεστή αγκαλιά του σύριζα.",Neutral
2022-11-17 15:07:32+00:00,Geraki17,Ελλάς,Δημοτική Ενότητα Θεσαλονίκης,Περιφέρεια Κεντρικής Μακεδονίας,ΠΑΣΟΚ,"και τα χρέη της νέας δημοκρατίας και του πασόκ, τα ίδια και ακόμη περισσότερα αλλά δεν είδα κανέναν να σπάει τις πόρτες στην πειραιώς η στην χαριλάου τρικούπη",Negative
2022-11-17 15:07:32+00:00,AXristodoulidou,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΠΑΣΟΚ,"ο σκανέα δημοκρατίααλίδης στο mononews, η πολιτική αυτονομία του πασόκ ενοχλεί μητσοτάκη τσίπρα, ρεπορτάζ και ειδήσεις για την οικονομία τις επιχειρήσεις το χρηματιστήριο την πολιτική",Neutral
2022-11-17 15:07:32+00:00,vas_har,Ελλάς,Δημοτική Ενότητα Πυλαίας,Περιφέρεια Κεντρικής Μακεδονίας,ΠΑΣΟΚ,και ξαφνικά αγάπησαν ορφανά καραμανλή αντώναρο κύρτσο κεφαλογιάννη κασιδιάρη κάθε τι ακροδεξιό και όλο το βαθύ πασόκ,Neutral
2022-11-17 15:07:32+00:00,costas_tsiamas,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΠΑΣΟΚ,ο κόσμος το χει τούμπανο και αυτός κρυφό καμάρι,Neutral
2022-11-17 15:07:32+00:00,dimitris_k8,Ελλάς,Δημοτική Ενότητα Χολαργού,Περιφέρεια Αττικής,ΠΑΣΟΚ,η προστασία της πρώτης κατοικίας ήταν νόμος πασόκ,Positive
2022-11-17 15:07:32+00:00,filpapad94,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΠΑΣΟΚ,το παρακράτος που μας κυβερνά. ακόμη να παραιτηθείτε,Negative
2022-11-17 15:07:32+00:00,pophskoyfa,Ελλάς,Δημοτική Ενότητα Θεσαλονίκης,Περιφέρεια Κεντρικής Μακεδονίας,ΚΚΕ,ότι μετά από τρεισήμισι χρόνια διακυβέρνησης της δεξιάς θα μπουκαρουν οι μπάτσοι μέσα σε ένα σπίτι για να κάνουν έξωση σπάζοντας τα πάντα δεν το περίμενα.,Negative
2022-11-17 15:09:32+00:00,demokf,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΚΚΕ,χαιρετισμός κουτσούμπα στην αποκάλυψη τιμητικής πλακέτας του κκε για τον αγωνιστή της αντίστασης,Positive
2022-11-17 15:07:32+00:00,KonstantinaGr02,Ελλάς,Δημοτική Ενότητα Θεσαλονίκης,Περιφέρεια Κεντρικής Μακεδονίας,ΣΥΡΙΖΑ,θα δώσετε στη δημοσιότητα τα ονόματα των αστυνομικών που μετατάξατε στην ευπ για να χειρίζονται το predator,Neutral
2022-11-17 12:27:30+00:00,kamifotis,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΣΥΡΙΖΑ,"η θέσπιση ενός ελάχιστου μισθού 751 ευρώ ανά μήνα, ο οποίος είναι ο υψηλότερος στην ιστορία της ελλάδας.",Positive
2022-11-17 15:07:32+00:00,elenadeli,Ελλάς,Αποκεντρωμένη Διοίκηση Αττικής,Περιφέρεια Αττικής,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,αυτοδύναμη νέα δημοκρατία σημαίνει εγγύηση σταθερότητας και η σταθερότητα είναι προϋπόθεση για την ανάπτυξη και την πρόοδo.,Positive
2022-11-17 15:07:32+00:00,NickLazarac,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,"αναθεώρηση του συνταξιοδοτικού συστήματος της χώρας, που οδήγησε στη βελτίωση των συντάξεων για πολλούς από τους πιο ευάλωτους πολίτες της ελλάδας.",Positive
2022-11-17 15:22:39+00:00,alexakisS,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,οι όροι και προϋποθέσεις για νεοσύστατη εταιρεία με υψηλό μετοχικό κεφάλαιο που αναφέρει η καταγγελία!!,Neutral
2022-11-17 15:07:32+00:00,nbetoven,Ελλάς,Δημοτική Ενότητα Θεσαλονίκης,Περιφέρεια Κεντρικής Μακεδονίας,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,στην πορεία που ακολούθησε της συγκέντρωσης έξω από το σπίτι της ιωάννας κολοβού ακούστηκαν άσχημα συνθήματα.,Negative
2022-11-17 15:07:32+00:00,AΝΕΑ ΔΗΜΟΚΡΑΤΙΑreQuarantino,Ελλάς,Δημοτική Ενότητα Χολαργού,Περιφέρεια Αττικής,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,νέα δημοκρατία όχι νέα πόρτα,Neutral
2022-11-17 15:07:32+00:00,TsakiriMartha,Ελλάς,Δημοτική Ενότητα Χολαργού,Περιφέρεια Αττικής,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,η νέα δημοκρατία 390 εκ και το πασόκ 350εκ πρέπει πρώτα να ξεχρεώσουν τα 740 εκ που χρωστάνε για να μπει ζεστό χρήμα,Neutral
2022-11-17 15:07:32+00:00,droopy_gr,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,το πρόβλημα είναι οτι θέλετε να φύγει ο μητσοτάκης όχι η νέα δημοκρατία,Negative
2022-11-17 15:07:32+00:00,Promitheas19,Ελλάς,Αποκεντρωμένη Διοίκηση Αιγαίου,Περιφέρεια Νοτίου Αιγαίου,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,όλη η νεα δημοκρατία σε μια φωτογραφία,Neutral
2022-11-17 15:07:32+00:00,mgpetrakis,Ελλάς,Δημοτική Ενότητα Ηρακλείου,Περιφέρεια Κρήτης,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,το πασόκ ήταν αυτό που νομοθέτησε την προστασία της πρώτης κατοικίας των δανειοληπτών,Positive
2022-11-17 15:07:32+00:00,NikiToutrelou,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΕΛΛΗΝΙΚΗ ΛΥΣΗ,"η ελληνική λύση είναι ένα κόμμα επικίνέα δημοκρατίαυνο για το έθνος, πρόκειται για ένα μάτσο αγράμματων ακροδεξιών οπαδών του πούτιν",Negative
2022-11-17 15:25:17+00:00,gatoulina18,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΕΛΛΗΝΙΚΗ ΛΥΣΗ,49 η ελληνική λύση ρε φίλε πέντε από τους εκατό που ρωτήθηκαν απάντησαν ότι θα ψήφιζαν βελόπουλο δεν περιγράφω άλλο.,Neutral
2022-11-17 15:07:32+00:00,ManGiannarakis,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΕΛΛΗΝΙΚΗ ΛΥΣΗ,πέφτουμε από τα σύννεφα δεν μπορεί αφού η τουρκία απομονώνεται διεθνώς τί όχι!,Neutral
2022-11-17 15:07:32+00:00,vasilis2010,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΕΛΛΗΝΙΚΗ ΛΥΣΗ,τρομερός ο πρόεδρος του κόμματος ελληνική λύση κυριάκος βελόπουλος στη βουλή όλη η αλήθεια για την κιβωτό του κόσμου,Positive
2022-11-17 15:07:32+00:00,C_Amerikanou,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΕΛΛΗΝΙΚΗ ΛΥΣΗ,η νέα δημοκρατία όμως αντί να διορθώσει τα εγκληματικά της λάθη προσπαθεί απλώς να τα συγκαλύψει οδηγώντας οικονομία και κοινωνία σε αδιέξοδο.,Negative
2022-11-17 15:07:32+00:00,paliakaravana59,Ελλάς,Δημοτική Ενότητα Χολαργού,Περιφέρεια Αττικής,ΕΛΛΗΝΙΚΗ ΛΥΣΗ,η πνευματική ιδιοκτησία δεν στοχεύει μόνο στην προστασία του δημιουργού αλλά και στην ανταμοιβή του.,Positive
2022-11-17 15:07:32+00:00,elenama305,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΜΕΡΑ25,ο βουλευτής του μέρα25 κρίτων αρσένης καλεσμένος στο the press project στην εκπομπή η φάρμα των ζώων.,Neutral
2022-11-17 15:07:32+00:00,hcdfrnHce8MxHoW,Ελλάς,Δημοτική Ενότητα Ηρακλείου,Περιφέρεια Κρήτης,ΜΕΡΑ25,υπάρχουν 2 συστήματα ο καπιταλισμός και ο σοσιαλισμός το πρώτο υπηρετεί τα κέρδη των εταιρειών το άλλο υπηρετεί τον άνθρωπο και τις ανάγκες του.,Neutral
2022-11-17 15:07:32+00:00,News247gr,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΜΕΡΑ25,το μέρα25 καταθέτει πρόταση με θέμα προστασία κύριας κατοικίας με άμεση αναστολή των εξώσεων των πλειστηριασμών!,Positive
2022-11-17 15:07:32+00:00,varoufakis_gr,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΜΕΡΑ25,τροπολογία μέρα25 για την άμεση αναστολή των εξώσεων,Neutral
2022-11-17 15:07:32+00:00,Pelatis_Voleuti,Ελλάς,Δημοτική Ενότητα Θεσαλονίκης,Περιφέρεια Κεντρικής Μακεδονίας,ΜΕΡΑ25,η μκο που μεταξύ άλλων χρηματοδοτείται και από τον σόρος έχει μπλεξίματα πέφτουμε από το σύννεφα δεν ξεχνάμε τα μπουρδέλα της βουλής που την υποστήριζαν και κατηγορούσαν την ελλάδα ως χώρα δολοφόνων,Negative
2022-11-17 15:07:32+00:00,VMdesignblogg,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΚΚΕ,νέα δημοκρατία φέρνει τον πτωχευτικό που κλέβει την πρώτη κατοικία επειδή έγινε εν μέσω κοβιντ,Negative
2022-11-17 15:07:32+00:00,unionberlinGR,Ελλάς,Δημοτική Ενότητα Καλλιθέας,Περιφέρεια Κεντρικής Μακεδονίας,ΚΚΕ,ο μέσος τεμπέλης ψηφίζει νέα δημοκρατία και όχι κκε γιατί φοβάται μην τον βάλουν και δουλέψει σε κανονική δουλειά,Negative
2022-11-17 15:07:32+00:00,blackpeteg,Ελλάς,Δημοτική Ενότητα Χολαργού,Περιφέρεια Αττικής,ΚΚΕ,τελικά του κουτσούμπα ούτε η παε δεν του έδωσε άδεια ούτε η ερασιτεχνική αεκ ούτε ο δήμος. από ποιόν πήρε άδεια?,Neutral
2022-11-17 15:07:32+00:00,1987_melina,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΚΚΕ,ευτυχώς που δεν ενώθηκε το κκε και δεν ψηφισε για την απελευθέρωση των πλειστηριασμών με τον σύριζα και τον βαρουφάκη,Positive
2022-11-17 15:07:32+00:00,BabirisKD,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΚΚΕ,παρέμβαση του βαγγέλη ζέρβα αναπληρωτή προέδρου του συνέα δημοκρατίαικάτου φαρμάκου αττικής πειραιά σε εκδήλωση του κκε για την υγεία,Neutral
2022-11-17 15:07:32+00:00,sab_tsakalides,Ελλάς,Δημοτική Ενότητα Θεσαλονίκης,Περιφέρεια Κεντρικής Μακεδονίας,ΚΚΕ,και όταν τελειώσει η κυβέρνηση με τους ελέγχους των μκο για τα ορφανά ας ρίξει έναν έλεγχο και στο κκε,Neutral
2022-11-17 15:07:32+00:00,dreamlife404,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΚΚΕ,χρήστος κατσώτης βουλευτής κκε σεβόμαστε τον άνθρωπο ο νόμος είναι άδικος,Positive
2022-11-17 15:07:32+00:00,zacharakisg,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΠΑΣΟΚ,το κατάρ είναι πρωτοπόρος στα εργασιακά δικαιώματα εύα καϊλή ευρωβουλευτής του πασόκ,Neutral
2022-11-17 15:07:32+00:00,FroKsil,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΠΑΣΟΚ,ένα καθημερινό βράδυ εποχής παλιού ορθόδοξου πασόκ,Neutral
2022-11-17 15:07:32+00:00,panalexsof,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΠΑΣΟΚ,επισης να σου πω ποσα χρωσταει το πασόκ κιναλ πρωην ελια και τα παρακλαδια της,Negative
2022-11-17 15:07:32+00:00,TasosVaitsis,Ελλάς,Δήμος Βόλου,Περιφέρεια Θεσσαλίας,ΠΑΣΟΚ,μαζεύτηκαν και ωρύονται έξω από το σπίτι της κας κολοβού αυτοί που καταψήφισαν και κατόπιν κατήργησαν το νόμο κατσέλη επί πασόκ,Negative
2022-11-17 15:07:32+00:00,AEKARAS9,Ελλάς,Δημοτική Ενότητα Καλλιθέας,Περιφέρεια Κεντρικής Μακεδονίας,ΠΑΣΟΚ,αλέξης νομοθετεί κυριάκος υλοποιεί μόνο,Neutral
2022-11-17 15:07:32+00:00,Kapoiosmpla,Ελλάς,Αλεξανέα δημοκρατίαρούπολη,Περιφέρεια Ανατολικής Μακεδονίας και Θράκης,ΠΑΣΟΚ,το πασόκ ήταν αυτό που νομοθέτησε την προστασία της πρώτης κατοικίας των δανειοληπτών.,Positive
2022-11-17 15:07:32+00:00,sotpap1997,Ελλάς,Δήμος Τρικκαίων,Περιφέρεια Θεσσαλίας,ΠΑΣΟΚ,"η εισαγωγή του προγράμματος προστασίας από κοινωνική αποκλειστικότητα, το οποίο προσφέρει οικονομική στήριξη σε άτομα που ζουν σε ακραίες συνθήκες φτώχειας.",Positive
2022-11-17 15:07:32+00:00,GiorgosKaraisk1,Ελλάς,Αποκεντρωμένη Διοίκηση Αττικής,Περιφέρεια Αττικής,ΠΑΣΟΚ,mega poll στην συγκυβέρνηση σύριζα πασόκ ποιος θεωρείτε ότι είναι καταλληλότερος για πρόεδρος της δημοκρατίας,Neutral
2022-11-17 15:07:32+00:00,tedi2003,Ελλάς,Δήμος Πατρέων,Περιφέρεια Δυτικής Ελλάδας,ΠΑΣΟΚ,παραιτήθηκε κανείς απ το πασόκ όταν σας έφεραν να ψηφίσετε το μνημόνιο χωρίς να το έχετε διαβάσει κ διαλύσατε όλη την χώρα κι αν δεν κάνω λάθος τα μκο παράσιτα επί του πασόκ των μνημονίων άρχισαν να λυμαίνονται τη χώρα εδώ ήμασταν όταν καταστρέφατε κ συγγνώμη δεν έχετε ζητήσει,Negative
2022-11-17 15:07:32+00:00,Theo90950852,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΠΑΣΟΚ,τέθηκε σε δημόσια ηλεκτρονική διαβούλευση το σχέδιο νόμου για τους φαρμακευτικούς συλλόγους!!,Neutral
2022-11-17 15:12:35+00:00,jonnysfraggos345,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΠΑΣΟΚ,είτε αργά είτε γρήγορα ακόμα και αυτοί που δεν έχουν πειστεί στο τέλος θα πειστούνε...,Neutral
2022-11-17 15:07:32+00:00,ntalaoura,Ελλάς,Δημοτική Ενότητα Χολαργού,Περιφέρεια Αττικής,ΠΑΣΟΚ,ο γαπ προσέφερε μια και μοναδική υπηρεσία στην δημοκρατία όταν κατέβηκε υποψήφιος στις τελευταίες εσωκομματικές του πασόκ,Positive
2022-11-17 15:07:32+00:00,tzavelaniki,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΕΛΛΗΝΙΚΗ ΛΥΣΗ,αυγενοποίηση του αθλητισμού.. από ποιους στηρίζεται ο άχρηστος του αθλητισμού γιατί τόσο μένος με τις ομάδες???,Negative
2022-11-17 15:07:32+00:00,toaerodromiogr,Ελλάς,Δημοτική Ενότητα Χολαργού,Περιφέρεια Αττικής,ΠΑΣΟΚ,πασόκκιναλ κατέθεσε τροπολογία για την προστασία της κύριας κατοικίας τι προβλέπει..,Positive
2022-11-17 15:07:32+00:00,fk_akis,Ελλάς,Αποκεντρωμένη Διοίκηση Αττικής,Περιφέρεια Αττικής,ΠΑΣΟΚ,λεφτά υπάρχουν πασόκ for ever,Positive
2022-11-17 15:07:32+00:00,GiannesT1,Ελλάς,Δημοτική Ενότητα Θεσαλονίκης,Περιφέρεια Κεντρικής Μακεδονίας,ΠΑΣΟΚ,ο καπιταλισμός που υπηρέτησε και ο σύριζα και η νέα δημοκρατία και το πασόκ μας τρώει…,Negative
2022-11-17 15:07:32+00:00,AntonisJV,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΠΑΣΟΚ,τροπολογία κατέθεσαν οι βουλευτές του πασόκ για την προστασία της πρώτης κατοικίας,Positive
2022-11-17 15:07:32+00:00,magnesianews,Ελλάς,Δήμος Βόλου,Περιφέρεια Θεσσαλίας,ΠΑΣΟΚ,στις 27 απριλίου 2020 με πρωτοβουλία της μκο vouliwatch συνιδρυτής της οποίας είναι ο γραμματέας επικοινωνίας του πασόκ.,Neutral
2022-11-17 15:07:32+00:00,unionberlinGR,Ελλάς,Δημοτική Ενότητα Καλλιθέας,Περιφέρεια Κεντρικής Μακεδονίας,ΠΑΣΟΚ,σωστά όμως αυτό που προσπαθεί να επαναφέρει είναι ο αυριανισμος του οποίου ήταν δημιουργός και υποστηρικτής του πασόκ μόνο που τώρα έχει μετακομισει στο κκε δεν θα του φέρει τις ψήφους που επιθυμεί!!,Neutral
2022-11-17 15:07:32+00:00,nik624,Ελλάς,Δήμος Τρικκαίων,Περιφέρεια Θεσσαλίας,ΠΑΣΟΚ,η νέα δημοκρατία θέλει να ψηφίσετε αλλα με πρωθυπουργό μητσοτάκη ο σύριζα θέλει να ψηφίσετε με πρωθυπουργό τσίπρα,Neutral
2022-11-17 15:07:32+00:00,ASTRATV1,Ελλάς,Δήμος Βόλου,Περιφέρεια Θεσσαλίας,ΠΑΣΟΚ,η αφίσα του πασόκ μόνο σε μένα μοιάζει περισσότερο απειλή παρά προειδοποίηση,Negative
2022-11-17 15:07:32+00:00,Npressgr,Ελλάς,Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος,Περιφέρεια Στερεάς Ελλάδος,ΠΑΣΟΚ,τροπολογία κο πασόκκινήματος αλλαγής για την προστασία κύριας κατοικίας αγροτικής περιουσίας και το δικαίωμα προτίμησης του δανειολήπτη στην αγορά του δανείου του,Neutral
2022-11-17 15:07:32+00:00,fimotro,Ελλάς,Αθήνα,Περιφέρεια Αττικής,ΠΑΣΟΚ,το κατάρ είναι πρωτοπόρος στα εργασιακά δικαιώματα εύα καϊλή ευρωβουλευτής του πασόκ,Positive
2022-11-17 15:07:32+00:00,HomelaΝΕΑ ΔΗΜΟΚΡΑΤΙΑerNs,Ελλάς,Δημοτική Ενότητα Θεσαλονίκης,Περιφέρεια Κεντρικής Μακεδονίας,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,η πατριωτική νέα δημοκρατία,Positive
2022-11-17 15:07:32+00:00,8Patras,Ελλάς,Δήμος Σπάρτης,Περιφέρεια Πελοποννήσου,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,ψηφίζουν νέα δημοκρατία που έχει 400 εκατομμύρια χρέος και γράφουν ας πλήρωνε τις υποχρεώσεις της για να μην της πάρουν το σπίτι,Negative
2022-11-17 15:07:32+00:00,GiannesT1,Ελλάς,Δημοτική Ενότητα Θεσαλονίκης,Περιφέρεια Κεντρικής Μακεδονίας,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,το προβλημα είναι οτι θελετε να φυγει η νέα δημοκρατία όχι ο καπιταλισμος,Negative
2022-11-17 15:07:32+00:00,gkolfipotsi4,Ελλάς,Αποκεντρωμένη Διοίκηση Ηπείρου - Δυτικής Μακεδονίας,Περιφέρεια Ηπείρου,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,έχουμε αποδείξει ότι η νέα δημοκρατία εγγυάται τη συστράτευση όσων πιστεύουν στον υπεύθυνο πατριωτισμό.,Positive
2022-11-17 15:07:32+00:00,Karditsastakra,Ελλάς,Καρδίτσα,Περιφέρεια Θεσσαλίας,ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ,σε απελπισία η νέα δημοκρατία στον πάτο τα ποσοστά ο πέτσας εκλιπαρεί τους βλαχοδήμαρχος να τους μαζέψουν ψήφους από τις πόλεις,Negative
